countryCode,thematicIdIdentifier,thematicIdIdentifierScheme,monitoringSiteIdentifier,monitoringSiteIdentifierScheme,monitoringSiteName,waterBodyIdentifier,waterBodyIdentifierScheme,waterBodyName,specialisedZoneType,naturalAWBHMWB,reservoir,surfaceWaterBodyTypeCode,subUnitIdentifier,subUnitIdentifierScheme,subUnitName,rbdIdentifier,rbdIdentifierScheme,rbdName,confidentialityStatus,lat,lon
ES,ES030ESPFTA56301004,euMonitoringSiteCode,ES030ESPFTA56301004,euMonitoringSiteCode,PRIEGO - TRABAQUE,ES030MSPF0144010,euSurfaceWaterBodyCode,RIVER TRABAQUE FROM SU NACIMIENTO TO R.ESCABAS,riverWaterBody,Natural,Missing,R-T12,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.4245,-2.3261
ES,ES030ESPFTA56301005,euMonitoringSiteCode,ES030ESPFTA56301005,euMonitoringSiteCode,ALBENDEA 2 - GUADIELA,ES030MSPF0132010,euSurfaceWaterBodyCode,RIVER GUADIELA FROM R. ESCABAS TO E. BUENDÍA,riverWaterBody,Natural,Missing,R-T12,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.46648,-2.39093
ES,ES030ESPFTA56301006,euMonitoringSiteCode,ES030ESPFTA56301006,euMonitoringSiteCode,CANALEJAS DEL ARROYO - MERDANCHEL,ES030MSPF0141010,euSurfaceWaterBodyCode,RIVER VIEJO AND A. OF MIERDANCHEL TO E. BUENDÍA,riverWaterBody,Natural,Missing,R-T12,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.37457,-2.46881
ES,ES030ESPFTA56401001,euMonitoringSiteCode,ES030ESPFTA56401001,euMonitoringSiteCode,VEGA DE CODORNO - CUERVO,ES030MSPF0147010,euSurfaceWaterBodyCode,RIVER CUERVO TO EL E. LA TOSCA,riverWaterBody,Natural,Missing,R-T12,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.43464,-1.93724
ES,ES030ESPFTA57212001,euMonitoringSiteCode,ES030ESPFTA57212001,euMonitoringSiteCode,VALVERDE DEL FRESNO - SOBREROS,ES030MSPF1011010,euSurfaceWaterBodyCode,R. OF LA VEGA TO R. ERJAS,riverWaterBody,Natural,Missing,R-T11,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.17691,-6.93815
ES,ES030ESPFTA57311001,euMonitoringSiteCode,ES030ESPFTA57311001,euMonitoringSiteCode,CADALSO - ARRAGO,ES030MSPF0804010,euSurfaceWaterBodyCode,RIVER ÁRRAGO TO E. BORBOLLÓN,riverWaterBody,Natural,Missing,R-T11,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.23703,-6.53353
ES,ES030ESPFTA57311002,euMonitoringSiteCode,ES030ESPFTA57311002,euMonitoringSiteCode,HOYOS - ACEBO,ES030MSPF0808010,euSurfaceWaterBodyCode,RIVERA DEL ACEBO TO E. RIVERA OF GATA,riverWaterBody,Natural,Missing,R-T11,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.18008,-6.69376
ES,ES030ESPFTA57311005,euMonitoringSiteCode,ES030ESPFTA57311005,euMonitoringSiteCode,VILLASBUENAS DE GATA - GATA,ES030MSPF0807010,euSurfaceWaterBodyCode,RIVERA OF GATA TO E. RIVERA OF GATA,riverWaterBody,Natural,Missing,R-T11,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.18333,-6.65984
ES,ES030ESPFTA57410003,euMonitoringSiteCode,ES030ESPFTA57410003,euMonitoringSiteCode,CASAR DE PALOMERO - LOS ÁNGELES,ES030MSPF0921010,euSurfaceWaterBodyCode,R. LOS ÁNGELES FROM R. ESPERABAN TO E.GABRIEL AND GALÁN,riverWaterBody,Natural,Missing,R-T11,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,N,,
ES,ES030ESPFTA57410004,euMonitoringSiteCode,ES030ESPFTA57410004,euMonitoringSiteCode,SANTA CRUZ DE PANIAGUA - BRONCO,ES030MSPF0919010,euSurfaceWaterBodyCode,"RVRA. DEL BRONCO AND AYO. OF LOS JARALES, TO R. ALAGÓN",riverWaterBody,Natural,Missing,R-T01,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,N,,
ES,ES030ESPFTA57411010,euMonitoringSiteCode,ES030ESPFTA57411010,euMonitoringSiteCode,VILLANUEVA DE LA SIERRA - TRAIGAS,ES030MSPF0810010,euSurfaceWaterBodyCode,RIVER TRAIGAS TO R. ÁRRAGO,riverWaterBody,Natural,Missing,R-T11,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.21553,-6.44168
ES,ES030ESPFTA57510003,euMonitoringSiteCode,ES030ESPFTA57510003,euMonitoringSiteCode,ZARZA DE GRANADILLA - AMBROZ,ES030MSPF0920010,euSurfaceWaterBodyCode,R. AMBROZ AND OTROS TO E. VALDEOBISPO,riverWaterBody,Natural,Missing,R-T24,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.21548,-6.00835
ES,ES030ESPFTA57610001,euMonitoringSiteCode,ES030ESPFTA57610001,euMonitoringSiteCode,JERTE - CIRUELOS,ES030MSPF0917010,euSurfaceWaterBodyCode,CABECERA DEL JERTE AND GARGANTA OF LOS INFIERNOS,riverWaterBody,Natural,Missing,R-T24,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,N,,
ES,ES030ESPFTA57709001,euMonitoringSiteCode,ES030ESPFTA57709001,euMonitoringSiteCode,CANDELEDA - CHILLA,ES030MSPF0725010,euSurfaceWaterBodyCode,GARGANTA OF CHILLA AND GARGANTA OF ALARDOS TO TIÉTAR,riverWaterBody,Natural,Missing,R-T24,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.17716,-5.30721
ES,ES030ESPFTA57809002,euMonitoringSiteCode,ES030ESPFTA57809002,euMonitoringSiteCode,MOMBELTRÁN - RAMACASTAÑAS,ES030MSPF0732010,euSurfaceWaterBodyCode,R. OF RAMACASTAÑAS,riverWaterBody,Natural,Missing,R-T24,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.22219,-5.03352
ES,ES030ESPFTA57809003,euMonitoringSiteCode,ES030ESPFTA57809003,euMonitoringSiteCode,ARENAS DE SAN PEDRO - ARENAL,ES030MSPF0731010,euSurfaceWaterBodyCode,R. ARENAL FROM R. OF CANTOS TO R. TIÉTAR,riverWaterBody,Natural,Missing,R-T24,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.18338,-5.08772
ES,ES030ESPFTA57809004,euMonitoringSiteCode,ES030ESPFTA57809004,euMonitoringSiteCode,ARENAS DE SAN PEDRO - ARBILLAS,ES030MSPF0727010,euSurfaceWaterBodyCode,R. ARBILLAS TO E. ROSARITO,riverWaterBody,Natural,Missing,R-T24,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,N,,
ES,ES030ESPFTA57809005,euMonitoringSiteCode,ES030ESPFTA57809005,euMonitoringSiteCode,LANZAHÍTA - LANZAHÍTA,ES030MSPF0733010,euSurfaceWaterBodyCode,GARGANTA OF LANZAHÍTA,riverWaterBody,Natural,Missing,R-T24,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,N,,
ES,ES030ESPFTA57908001,euMonitoringSiteCode,ES030ESPFTA57908001,euMonitoringSiteCode,LA ADRADA - TIÉTAR,ES030MSPF0708010,euSurfaceWaterBodyCode,GARGANTA DEL PAJARERO AND R. TIÉTAR FROM LA GARGANTA,riverWaterBody,Natural,Missing,R-T08,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.27452,-4.6685
ES,ES030ESPFTA57909002,euMonitoringSiteCode,ES030ESPFTA57909002,euMonitoringSiteCode,ALMENDRAL DE LA CAÑADA - TORINAS,ES030MSPF0735010,euSurfaceWaterBodyCode,GGTA. TORINAS FROM A. OF LA TEJADA TO R. TIÉTAR,riverWaterBody,Natural,Missing,R-T08,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.20768,-4.74545
ES,ES030ESPFTA57909003,euMonitoringSiteCode,ES030ESPFTA57909003,euMonitoringSiteCode,ALMENDRAL DE LA CAÑADA - ALISEDA,ES030MSPF0736010,euSurfaceWaterBodyCode,A. OF LA ALISEDA TO GARGANTA TORINAS,riverWaterBody,Natural,Missing,R-T08,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.19572,-4.77041
ES,ES030ESPFTA57909004,euMonitoringSiteCode,ES030ESPFTA57909004,euMonitoringSiteCode,GAVILANES - TORRES,ES030MSPF0734010,euSurfaceWaterBodyCode,GARGANTA OF LAS TORRES TO R.TIÉTAR,riverWaterBody,Natural,Missing,R-T24,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.26693,-4.85198
ES,ES030ESPFTA57909005,euMonitoringSiteCode,ES030ESPFTA57909005,euMonitoringSiteCode,SARTAJADA - TIÉTAR,ES030MSPF0707010,euSurfaceWaterBodyCode,RIVER TIÉTAR FROM A. DEL CUADRO TO A. DEL HERRADON,riverWaterBody,Natural,Missing,R-T08,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.2278,-4.80731
ES,ES030ESPFTA58007003,euMonitoringSiteCode,ES030ESPFTA58007003,euMonitoringSiteCode,ALDEA DEL FRESNO - PERALES,ES030MSPF0518010,euSurfaceWaterBodyCode,RIVER PERALES TO R. ALBERCHE,riverWaterBody,Natural,Missing,R-T08,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.3265,-4.20395
ES,ES030ESPFTA58007013,euMonitoringSiteCode,ES030ESPFTA58007013,euMonitoringSiteCode,ALDEA DEL FRESNO - ALBERCHE,ES030MSPF0506021,euSurfaceWaterBodyCode,RIVER ALBERCHE FROM RESERVOIR PICADAS TO RIVER PERALES,riverWaterBody,HMWB,Not a reservoir,R-T15,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,N,,
ES,ES030ESPFTA58007014,euMonitoringSiteCode,ES030ESPFTA58007014,euMonitoringSiteCode,ESCALONA - TORDILLOS,ES030MSPF0517010,euSurfaceWaterBodyCode,A. TORDILLOS TO R. ALBERCHE,riverWaterBody,Natural,Missing,R-T08,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.19363,-4.40339
ES,ES030ESPFTA58106001,euMonitoringSiteCode,ES030ESPFTA58106001,euMonitoringSiteCode,BATRES - GUADARRAMA,ES030MSPF0402010,euSurfaceWaterBodyCode,RIVER GUADARRAMA FROM R. AULENCIA TO BARGAS,riverWaterBody,Natural,Missing,R-T15,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.21998,-3.94577
ES,ES030ESPFTA58106002,euMonitoringSiteCode,ES030ESPFTA58106002,euMonitoringSiteCode,MÓSTOLES - SOTO,ES030MSPF0408021,euSurfaceWaterBodyCode,BROOK DEL SOTO,riverWaterBody,HMWB,Not a reservoir,R-T01,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.31045,-3.94016
ES,ES030ESPFTA58106003,euMonitoringSiteCode,ES030ESPFTA58106003,euMonitoringSiteCode,ARROYOMOLINOS - LOS COMBOS,ES030MSPF0407021,euSurfaceWaterBodyCode,BROOK OF LOS COMBOS,riverWaterBody,HMWB,Not a reservoir,R-T01,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.27958,-3.90638
ES,ES030ESPFTA58205001,euMonitoringSiteCode,ES030ESPFTA58205001,euMonitoringSiteCode,GETAFE - CULEBRO,ES030MSPF0434021,euSurfaceWaterBodyCode,BROOK DEL CULEBRO,riverWaterBody,HMWB,Not a reservoir,R-T12,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.30365,-3.59779
ES,ES030ESPFTA58205004,euMonitoringSiteCode,ES030ESPFTA58205004,euMonitoringSiteCode,SAN MARTÍN DE LA VEGA - JARAMA,ES030MSPF0417021,euSurfaceWaterBodyCode,RIVER JARAMA FROM RESERVOIR DEL REY TO RIVER TAJUÑA,riverWaterBody,HMWB,Not a reservoir,R-T15,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.23287,-3.53928
ES,ES030ESPFTA58402003,euMonitoringSiteCode,ES030ESPFTA58402003,euMonitoringSiteCode,ALMOGUERA - TAJO,ES030MSPF0105021,euSurfaceWaterBodyCode,RIVER TAJO FROM RESERVOIR ALMOGUERA TO RESERVOIR ESTREMERA,riverWaterBody,HMWB,Not a reservoir,R-T16,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.26142,-2.96829
ES,ES030ESPFTA58402004,euMonitoringSiteCode,ES030ESPFTA58402004,euMonitoringSiteCode,ZORITA DE LOS CANES - TAJO,ES030MSPF0107021,euSurfaceWaterBodyCode,RIVER TAJO FROM RESERVOIR ZORITA TO RESERVOIR ALMOGUERA,riverWaterBody,HMWB,Not a reservoir,R-T16,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.33359,-2.89725
ES,ES030ESPFTA58501001,euMonitoringSiteCode,ES030ESPFTA58501001,euMonitoringSiteCode,HUETE - MAYOR,ES030MSPF0137010,euSurfaceWaterBodyCode,RIVER MAYOR FROM SU NACIMIENTO TO E. BUENDÍA,riverWaterBody,Natural,Missing,R-T12,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.17039,-2.68872
ES,ES030ESPFTA58501002,euMonitoringSiteCode,ES030ESPFTA58501002,euMonitoringSiteCode,VILLALBA DEL REY - GUADAMEJUD,ES030MSPF0138010,euSurfaceWaterBodyCode,RIVER GUADAMAJUD TO E. BUENDÍA,riverWaterBody,Natural,Missing,R-T12,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.31994,-2.6496
ES,ES030ESPFTA58501003,euMonitoringSiteCode,ES030ESPFTA58501003,euMonitoringSiteCode,PUEBLA DE DON FRANCISCO - JABALERA,ES030MSPF0136010,euSurfaceWaterBodyCode,RIVER JABALERA TO E. BOLARQUE,riverWaterBody,Natural,Missing,R-T12,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.24573,-2.76416
ES,ES030ESPFTA59512001,euMonitoringSiteCode,ES030ESPFTA59512001,euMonitoringSiteCode,VALVERDE DEL FRESNO 1 - ERJAS,ES030MSPF1009010,euSurfaceWaterBodyCode,R. ERJAS CABECERA (PT05TEJO779),riverWaterBody,Natural,Missing,R-T11,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.14421,-7.0211
ES,ES030ESPFTA59512002,euMonitoringSiteCode,ES030ESPFTA59512002,euMonitoringSiteCode,VALVERDE DEL FRESNO 2 - ERJAS,ES030MSPF1008010,euSurfaceWaterBodyCode,R. ERJAS ENTRE PTOS. FRONTERA (PT05TEJO786),riverWaterBody,Natural,Missing,R-T11,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.11191,-6.95101
ES,ES030ESPFTA59611003,euMonitoringSiteCode,ES030ESPFTA59611003,euMonitoringSiteCode,CASAS DE DON GÓMEZ - ARRAGO,ES030MSPF0801021,euSurfaceWaterBodyCode,RIVER ÁRRAGO FROM BROOK PATANA TO RESERVOIR ALCÁNTARA II,riverWaterBody,HMWB,Not a reservoir,R-T15,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.03255,-6.61954
ES,ES030ESPFTA59611004,euMonitoringSiteCode,ES030ESPFTA59611004,euMonitoringSiteCode,MORALEJA - GATA,ES030MSPF0805021,euSurfaceWaterBodyCode,RIVERA OF GATA FROM RESERVOIR RIVERA OF GATA TO RIVER ÁRRAGO,riverWaterBody,HMWB,Not a reservoir,R-T11,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.01391,-6.69602
ES,ES030ESPFTA59611007,euMonitoringSiteCode,ES030ESPFTA59611007,euMonitoringSiteCode,CALZADILLA - PATANA,ES030MSPF0809010,euSurfaceWaterBodyCode,BROOK OF PATANA AND OTROS TO R. ÁRRAGO,riverWaterBody,Natural,Missing,R-T01,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.04564,-6.56941
ES,ES030ESPFTA59611008,euMonitoringSiteCode,ES030ESPFTA59611008,euMonitoringSiteCode,MORALEJA - ARRAGO,ES030MSPF0802021,euSurfaceWaterBodyCode,RIVER ÁRRAGO FROM RESERVOIR BORBOLLÓN  TO BROOK PATANA,riverWaterBody,HMWB,Not a reservoir,R-T11,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.05848,-6.63323
ES,ES030ESPFTA59612001,euMonitoringSiteCode,ES030ESPFTA59612001,euMonitoringSiteCode,VILLAMIEL - TREVEJANA,ES030MSPF1010010,euSurfaceWaterBodyCode,RIVERA TREVEJANA TO R. ERJAS,riverWaterBody,Natural,Missing,R-T11,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.14974,-6.80945
ES,ES030ESPFTA59710005,euMonitoringSiteCode,ES030ESPFTA59710005,euMonitoringSiteCode,MONTEHERMOSO 1 - ALAGÓN,ES030MSPF0902021,euSurfaceWaterBodyCode,RIVER ALAGÓN FROM RESERVOIR VALDEOBISPO TO EL RIVER JERTE,riverWaterBody,HMWB,Not a reservoir,R-T15,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.08061,-6.29209
ES,ES030ESPFTA59710007,euMonitoringSiteCode,ES030ESPFTA59710007,euMonitoringSiteCode,CARCABOSO - JERTE,ES030MSPF0913010,euSurfaceWaterBodyCode,R. JERTE FROM GTA.OLIVA TO R. ALAGÓN.,riverWaterBody,Natural,Missing,R-T15,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,N,,
ES,ES030ESPFTA59710008,euMonitoringSiteCode,ES030ESPFTA59710008,euMonitoringSiteCode,MORCILLO - GRANDE,ES030MSPF0907010,euSurfaceWaterBodyCode,BROOK GRANDE TO R. ALAGÓN,riverWaterBody,Natural,Missing,R-T01,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.01036,-6.39348
ES,ES030ESPFTA59809001,euMonitoringSiteCode,ES030ESPFTA59809001,euMonitoringSiteCode,GARGÜERA - GARGÜERA,ES030MSPF0711010,euSurfaceWaterBodyCode,A. OF LA GARGÜERA TO R.TIÉTAR,riverWaterBody,Natural,Missing,R-T24,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.0089,-5.91546
ES,ES030ESPFTA59810008,euMonitoringSiteCode,ES030ESPFTA59810008,euMonitoringSiteCode,REBOLLAR - JERTE,ES030MSPF0916010,euSurfaceWaterBodyCode,R. JERTE FROM GTA. DEL INFIERNO TO E. JERTE-PLASENCIA,riverWaterBody,Natural,Missing,R-T15,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.14463,-5.88316
ES,ES030ESPFTA59810009,euMonitoringSiteCode,ES030ESPFTA59810009,euMonitoringSiteCode,PLASENCIA - JERTE,ES030MSPF0914021,euSurfaceWaterBodyCode,RIVER JERTE AGUAS ABAJO DEL RESERVOIR JERTE-PLASENCIA TO GARGANTA OLIVA,riverWaterBody,HMWB,Not a reservoir,R-T15,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.03698,-6.0699
ES,ES030ESPFTA59810010,euMonitoringSiteCode,ES030ESPFTA59810010,euMonitoringSiteCode,VILLAR DE PLASENCIA - LA OLIVA,ES030MSPF0918010,euSurfaceWaterBodyCode,"GARGANTA OF OLIVA AND OTROS, TO R. JERTE",riverWaterBody,Natural,Missing,R-T01,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,N,,
ES,ES030ESPFTA59909001,euMonitoringSiteCode,ES030ESPFTA59909001,euMonitoringSiteCode,JARAIZ DE LA VERA - PEDROCHATE,ES030MSPF0713010,euSurfaceWaterBodyCode,"GGTS. MAYOR, SAN GREGARIO AND CASCARONES",riverWaterBody,Natural,Missing,R-T24,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.07933,-5.74872
ES,ES030ESPFTA59909007,euMonitoringSiteCode,ES030ESPFTA59909007,euMonitoringSiteCode,TALAYUELA - TIÉTAR,ES030MSPF0702021,euSurfaceWaterBodyCode,RIVER TIÉTAR FROM BROOK STA. MARÍA TO RESERVOIR TORREJÓN-TIÉTAR,riverWaterBody,HMWB,Not a reservoir,R-T15,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,N,,
ES,ES030ESPFTA59909009,euMonitoringSiteCode,ES030ESPFTA59909009,euMonitoringSiteCode,TALAYUELA - SANTA MARÍA,ES030MSPF0716010,euSurfaceWaterBodyCode,A. OF SANTA MARÍA FROM A. OF FRESNEDOSO TO R. TIÉTAR,riverWaterBody,Natural,Missing,R-T01,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.02099,-5.59747
ES,ES030ESPFTA59909010,euMonitoringSiteCode,ES030ESPFTA59909010,euMonitoringSiteCode,JARANDILLA - TIÉTAR,ES030MSPF0703021,euSurfaceWaterBodyCode,RIVER TIÉTAR FROM RESERVOIR ROSARITO TO BROOK STA. MARIA.,riverWaterBody,HMWB,Not a reservoir,R-T15,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.04086,-5.57972
ES,ES030ESPFTA59909011,euMonitoringSiteCode,ES030ESPFTA59909011,euMonitoringSiteCode,TALAVERUELA DE LA VERA - MOROS,ES030MSPF0720010,euSurfaceWaterBodyCode,RIVER MOROS TO EL R.TIÉTAR,riverWaterBody,Natural,Missing,R-T24,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.08516,-5.5291
ES,ES030ESPFTA59909012,euMonitoringSiteCode,ES030ESPFTA59909012,euMonitoringSiteCode,JARAIZ DE LA VERA - JARANDA,ES030MSPF0712010,euSurfaceWaterBodyCode,GARGANTA JARANDA,riverWaterBody,Natural,Missing,R-T24,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.00235,-5.71553
ES,ES030ESPFTA59909075,euMonitoringSiteCode,ES030ESPFTA59909075,euMonitoringSiteCode,VIANDAR DE LA VERA 1 - CUARTOS,ES030MSPF0719010,euSurfaceWaterBodyCode,GARGANTA OF CUARTOS TO R. TIÉTAR,riverWaterBody,Natural,Missing,R-T24,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,N,,
ES,ES030ESPFTA59909076,euMonitoringSiteCode,ES030ESPFTA59909076,euMonitoringSiteCode,CUACOS DE YUSTE - MONTE,ES030MSPF0715010,euSurfaceWaterBodyCode,BROOK DEL MONTE TO R.TIÉTAR,riverWaterBody,Natural,Missing,R-T24,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.04526,-5.6076
ES,ES030ESPFTA60009007,euMonitoringSiteCode,ES030ESPFTA60009007,euMonitoringSiteCode,CANDELEDA - TIÉTAR,ES030MSPF0705010,euSurfaceWaterBodyCode,R. TIÉTAR FROM R. GUADYERBAS TO E. ROSARITO,riverWaterBody,Natural,Missing,R-T15,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.09105,-5.21186
ES,ES030ESPFTA60009008,euMonitoringSiteCode,ES030ESPFTA60009008,euMonitoringSiteCode,VILLANUEVA DE LA VERA - MINCHONES,ES030MSPF0724010,euSurfaceWaterBodyCode,GARGANTA OF MINCHONES TO R.TIÉTAR,riverWaterBody,Natural,Missing,R-T24,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.15717,-5.41147
ES,ES030ESPFTA60009009,euMonitoringSiteCode,ES030ESPFTA60009009,euMonitoringSiteCode,VILLANUEVA DE LA VERA 1 - GUALLAMINO,ES030MSPF0722010,euSurfaceWaterBodyCode,GARGANTA OF GUALTAMINOS TO R.TIÉTAR,riverWaterBody,Natural,Missing,R-T24,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.08308,-5.45949
ES,ES030ESPFTA60009098,euMonitoringSiteCode,ES030ESPFTA60009098,euMonitoringSiteCode,TALAYUELA - CARCABOSO,ES030MSPF0721010,euSurfaceWaterBodyCode,BROOK CARCABOSO TO  EL R.TIÉTAR,riverWaterBody,Natural,Missing,R-T01,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.04331,-5.50246
ES,ES030ESPFTA60009999,euMonitoringSiteCode,ES030ESPFTA60009999,euMonitoringSiteCode,CANDELEDA - SANTA MARÍA,ES030MSPF0726010,euSurfaceWaterBodyCode,GARGANTA OF SANTA MARÍA TO E. ROSARITO,riverWaterBody,Natural,Missing,R-T24,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,N,,
ES,ES030ESPFTA60109004,euMonitoringSiteCode,ES030ESPFTA60109004,euMonitoringSiteCode,ARENAS DE SAN PEDRO - TIÉTAR,ES030MSPF0706010,euSurfaceWaterBodyCode,R. TIÉTAR FROM A. HERRADÓN TO R. GUADYERBAS,riverWaterBody,Natural,Missing,R-T15,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.15912,-5.01697
ES,ES030ESPFTA60109005,euMonitoringSiteCode,ES030ESPFTA60109005,euMonitoringSiteCode,VELADA - GUADYERBAS,ES030MSPF0730010,euSurfaceWaterBodyCode,R. GUADYERBAS FROM A. OF LA CONCHA TO E. NAVALCAN,riverWaterBody,Natural,Missing,R-T01,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.03954,-5.03849
ES,ES030ESPFTA60109006,euMonitoringSiteCode,ES030ESPFTA60109006,euMonitoringSiteCode,OROPESA - GUADYERBAS,ES030MSPF0728011,euSurfaceWaterBodyCode,R. GUADYERBAS FROM E. NAVALCAN TO R. TIÉTAR,riverWaterBody,Natural,Missing,R-T01,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.05459,-5.15792
ES,ES030ESPFTA60207008,euMonitoringSiteCode,ES030ESPFTA60207008,euMonitoringSiteCode,CARDIEL DE LOS MONTES - ALBERCHE,ES030MSPF0503021,euSurfaceWaterBodyCode,RIVER ALBERCHE FROM BROOK DEL MOLINILLO TO RESERVOIR OF CAZALEGAS,riverWaterBody,HMWB,Not a reservoir,R-T15,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,N,,
ES,ES030ESPFTA60207011,euMonitoringSiteCode,ES030ESPFTA60207011,euMonitoringSiteCode,CAZALEGAS - ALBERCHE,ES030MSPF0501021,euSurfaceWaterBodyCode,RIVER ALBERCHE FROM RESERVOIR CAZALEGAS TO RIVER TAJO,riverWaterBody,HMWB,Not a reservoir,R-T15,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.00502,-4.73251
ES,ES030ESPFTA60307005,euMonitoringSiteCode,ES030ESPFTA60307005,euMonitoringSiteCode,HORMIGOS - MOLINILLO,ES030MSPF0516010,euSurfaceWaterBodyCode,A. DEL MOLINILLO TO R. ALBERCHE,riverWaterBody,Natural,Missing,R-T01,ES030,euSubUnitCode,TAGUS,ES030,euRBDCode,TAGUS,F,40.06819,-4.47156
