CountryCode,observedPropertyDeterminandBiologyEQRCode,parameterWaterBodyCategory,parameterNCSWaterBodyType,parameterWFDIntercalibrationWaterBodyType,parameterNaturalAWBHMWB,parameterICStatusOfDeterminandBiologyEQR,parameterBoundaryValueClasses12,parameterBoundaryValueClasses23,parameterBoundaryValueClasses34,parameterBoundaryValueClasses45,procedureBiologicalAnalyticalMethodDescription,resultObservationStatus,Remarks,metadata_versionId,metadata_beginLifeSpanVersion,metadata_statusCode,metadata_observationStatus,metadata_statements,UID
GB,EEA_123-01-3,LW,"Low Alkalinity, Shallow, Large, Lowland",LW-L-N2a,HMWB,1,0.9,0.68,0.42,0.33,Free Macrophyte Index,A,,http://cdr.eionet.europa.eu/gb/eea/wise_soe/wise4/envwg_lxq/NI_2013_data_resub_Jan_2017._BiologyEQRClassificationProcedu.xml,2017-01-11 10:35:03.000,stable,A,,3269
BE,EEA_124-01-6,RW,RIV_07_Natural,RW-R-C3,Natural,1,0.97,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4793
BE,EEA_124-01-6,RW,RIV_08_Natural,RW-R-C5,Natural,1,0.97,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4794
GB,EEA_13-01-4,RW,Lowland Calcareous Medium,RW-R-C4,Natural,1,0.97,0.86,0.72,0.59,River Invertebrate Classification Tool (RICT),A,Average Score per Taxon,http://cdr.eionet.europa.eu/gb/eea/wise_soe/wise4/envwg_xkq/NI_2014_data_resub_Dec_2016._BiologyEQRClassificationProcedu.xml,2017-01-11 11:10:25.000,stable,A,,3286
GB,EEA_124-04-9,RW,Lowland Calcareous Medium,RW-R-C4,Natural,1,0.8,0.6,0.4,0.2,Diatoms for assessing River and Lake Ecological Quality (DARLEQ2),A,,http://cdr.eionet.europa.eu/gb/eea/wise_soe/wise4/envwg_xkq/NI_2014_data_resub_Dec_2016._BiologyEQRClassificationProcedu.xml,2017-01-11 11:10:25.000,stable,A,,3287
BE,EEA_124-01-6,RW,RIV_09_Natural,RW-R-C6,Natural,1,0.97,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4795
BE,EEA_124-01-6,RW,RIV_10_Natural,RW-R-C6,Natural,1,0.97,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4796
HR,EEA_13-01-4,RW,HR-R_1,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envxgwylq/HR_WISE-SoE_WaterQuality_2016_19.02.2019._BiologyEQRClassificationProcedu.xml,2019-02-21 14:41:02.000,valid,A,,5264
HR,EEA_13-01-4,RW,HR-R_2A,RW-R-EX5,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envxgwylq/HR_WISE-SoE_WaterQuality_2016_19.02.2019._BiologyEQRClassificationProcedu.xml,2019-02-21 14:41:02.000,valid,A,,5265
HR,EEA_13-01-4,RW,HR-R_2B,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envxgwylq/HR_WISE-SoE_WaterQuality_2016_19.02.2019._BiologyEQRClassificationProcedu.xml,2019-02-21 14:41:02.000,valid,A,,5266
HR,EEA_13-01-4,RW,HR-R_3B,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envxgwylq/HR_WISE-SoE_WaterQuality_2016_19.02.2019._BiologyEQRClassificationProcedu.xml,2019-02-21 14:41:02.000,valid,A,,5267
HR,EEA_13-01-4,RW,HR-R_4,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envxgwylq/HR_WISE-SoE_WaterQuality_2016_19.02.2019._BiologyEQRClassificationProcedu.xml,2019-02-21 14:41:02.000,valid,A,,5268
HR,EEA_13-01-4,RW,HR-R_5A,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envxgwylq/HR_WISE-SoE_WaterQuality_2016_19.02.2019._BiologyEQRClassificationProcedu.xml,2019-02-21 14:41:02.000,valid,A,,5269
HR,EEA_13-01-4,RW,HR-R_5B,RW-R-L2,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envxgwylq/HR_WISE-SoE_WaterQuality_2016_19.02.2019._BiologyEQRClassificationProcedu.xml,2019-02-21 14:41:02.000,valid,A,,5270
HR,EEA_13-01-4,RW,HR-R_5C,RW-R-L2,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envxgwylq/HR_WISE-SoE_WaterQuality_2016_19.02.2019._BiologyEQRClassificationProcedu.xml,2019-02-21 14:41:02.000,valid,A,,5271
HR,EEA_13-01-4,RW,HR-R_5D,RW-R-L2,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envxgwylq/HR_WISE-SoE_WaterQuality_2016_19.02.2019._BiologyEQRClassificationProcedu.xml,2019-02-21 14:41:02.000,valid,A,,5272
HR,EEA_13-01-4,RW,HR-R_6,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envxgwylq/HR_WISE-SoE_WaterQuality_2016_19.02.2019._BiologyEQRClassificationProcedu.xml,2019-02-21 14:41:02.000,valid,A,,5273
HR,EEA_13-01-4,RW,HR-R_7,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envxgwylq/HR_WISE-SoE_WaterQuality_2016_19.02.2019._BiologyEQRClassificationProcedu.xml,2019-02-21 14:41:02.000,valid,A,,5274
HR,EEA_13-01-4,RW,HR-R_8,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envxgwylq/HR_WISE-SoE_WaterQuality_2016_19.02.2019._BiologyEQRClassificationProcedu.xml,2019-02-21 14:41:02.000,valid,A,,5275
HR,EEA_13-01-4,RW,HR-R_10B,,Natural,0,0.8,0.6,0.4,0.2,HRN EN ISO 10870:2012,,,http://cdr.eionet.europa.eu/hr/eea/wise_soe/wise4/envxgwylq/HR_WISE-SoE_WaterQuality_2016_19.02.2019._BiologyEQRClassificationProcedu.xml,2019-02-21 14:41:02.000,valid,A,,5276
BE,EEA_124-01-6,RW,RIV_15_AWB,RW-R-C4,AWB,1,,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p. For Highly Modified and Artifical WaterB",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4895
BE,EEA_124-01-6,RW,RIV_16_AWB,RW-R-C4,AWB,1,,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p. For Highly Modified and Artifical WaterB",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4896
BE,EEA_124-01-6,RW,RIV_17_AWB,RW-R-C5,AWB,1,,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p. For Highly Modified and Artifical WaterB",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4897
BE,EEA_124-01-6,RW,RIV_18_AWB,RW-R-C5,AWB,1,,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p. For Highly Modified and Artifical WaterB",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4898
BE,EEA_124-01-6,RW,RIV_19_AWB,RW-R-C5,AWB,1,,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p. For Highly Modified and Artifical WaterB",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4899
BE,EEA_124-01-6,RW,RIV_20_AWB,RW-R-C1,AWB,1,,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p. For Highly Modified and Artifical WaterB",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4900
BE,EEA_124-01-6,RW,RIV_21_AWB,RW-R-C4,AWB,1,,0.73,0.48,0.3,"Indice de Polluosensibilité spécifique.  Coste M. in CEMAGREF, 1982. Etude des méthodes biologiques quantitatives d'appréciation de la qualité des eaux.  Rapport Q.E. Lyon - A.F.B. Rhône-Méditerranée-Corse : 218 p. For Highly Modified and Artifical WaterB",,,http://cdr.eionet.europa.eu/be/eea/wise_soe/wise4/envxbdrea/WISE_SoE_WaterQuality_2018_181220_BiologyEQRClassificationProcedure.xml,2018-12-21 10:10:46.000,valid,A,,4901
BE,EEA_124-01-6,RW,BERW_03971,,Natural,0,0.97,0.74,0.49,0.29,"""toothbrush"" samplings",,No reference value,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,812
BE,EEA_124-01-6,RW,BERW_04050,,Natural,0,0.97,0.74,0.49,0.29,"""toothbrush"" samplings",,no reference value,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,813
BE,EEA_124-01-6,RW,BERW_04110,,Natural,0,0.97,0.74,0.49,0.29,"""toothbrush"" samplings",,We are now able to propose 17;5 as reference value and 12 as G-M boundary for this IC type,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,814
BE,EEA_124-01-6,RW,BERW_04130,,Natural,0,0.97,0.74,0.49,0.29,"""toothbrush"" samplings",,We are now able to propose 17;5 as reference value and 12 as G-M boundary for this IC type,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,815
BE,EEA_124-01-6,RW,BERW_04271,,Natural,0,0.97,0.74,0.49,0.29,"""toothbrush"" samplings",,We are now able to propose 17;5 as reference value and 12 as G-M boundary for this IC type,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,816
BE,EEA_124-01-6,RW,BERW_04286,,Natural,0,0.97,0.74,0.49,0.29,"""toothbrush"" samplings",,We are now able to propose 17;5 as reference value and 12 as G-M boundary for this IC type,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,817
BE,EEA_124-01-6,RW,BERW_04380,,Natural,1,0.97,0.74,0.49,0.29,"""toothbrush"" samplings",,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,818
BE,EEA_124-01-6,RW,BERW_04390,,Natural,0,0.97,0.74,0.49,0.29,"""toothbrush"" samplings",,We are now able to propose 17;5 as reference value and 12 as G-M boundary for this IC type,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,819
BE,EEA_124-01-6,RW,BERW_04430,,Natural,1,0.97,0.74,0.49,0.29,"""toothbrush"" samplings",,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,820
BE,EEA_124-01-6,RW,BERW_04483,,Natural,1,0.97,0.74,0.49,0.29,"""toothbrush"" samplings",,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,821
BE,EEA_124-01-6,RW,BERW_04513,,Natural,1,0.97,0.74,0.49,0.29,"""toothbrush"" samplings",,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,822
BE,EEA_124-01-6,RW,BERW_04532,,Natural,1,0.97,0.74,0.49,0.29,"""toothbrush"" samplings",,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,823
BE,EEA_124-01-6,RW,BERW_04533,,Natural,0,0.97,0.74,0.49,0.29,"""toothbrush"" samplings",,No reference value,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,135
BE,EEA_124-01-6,RW,BERW_04630,,Natural,0,0.97,0.74,0.49,0.29,"""toothbrush"" samplings",,no reference value,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,136
BE,EEA_124-01-6,RW,BERW_04690,,Natural,1,0.97,0.74,0.49,0.29,"""toothbrush"" samplings",,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,137
RO,EEA_11-01-8,LW,ROLA08a,,HMWB,0,0.8,0.6,0.4,,Romanian method ,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1032
RO,EEA_11-01-8,LW,ROLA10a,,HMWB,0,0.8,0.6,0.4,,Romanian method ,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1033
RO,EEA_11-01-8,LW,ROLN12,,Natural,0,0.69,0.48,0.34,0.25,Romanian method ,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1034
RO,EEA_11-01-8,LW,ROLNCAPMLA01,,HMWB,0,0.8,0.6,0.4,,Romanian method ,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1035
RO,EEA_11-01-8,LW,ROLNCAPMLA02,,HMWB,0,0.8,0.6,0.4,,Romanian method ,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1036
RO,EEA_13-01-4,RW,RO01a,,Natural,0,0.74,0.58,0.35,0.2,Romanian method ,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,577
RO,EEA_13-01-4,RW,RO01aCAPM,,HMWB,0,0.75,0.55,0.4,,Romanian method ,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,578
RO,EEA_13-01-4,RW,RO02aCAPM,,HMWB,0,0.75,0.55,0.4,,Romanian method ,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,579
RO,EEA_13-01-4,RW,RO05*,,Natural,0,0.74,0.58,0.35,0.2,Romanian method ,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,580
RO,EEA_13-01-4,RW,RO05*CAPM,,HMWB,0,0.75,0.55,0.4,,Romanian method ,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,581
RO,EEA_13-01-4,RW,RO05aCAPM,,HMWB,0,0.75,0.55,0.4,,Romanian method ,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,582
RO,EEA_13-01-4,RW,RO08,,HMWB,0,0.33,0.2,,,Romanian method ,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,583
RO,EEA_13-01-4,RW,RO11aCAPM,,HMWB,0,0.75,0.55,0.4,,Romanian method ,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,586
RO,EEA_13-01-4,RW,RO12CAPM,,HMWB,0,0.75,0.55,0.4,,Romanian method ,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,587
RO,EEA_13-01-4,RW,RO13CAPM,,HMWB,0,0.75,0.55,0.4,,Romanian method ,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,588
RO,EEA_13-01-4,RW,RO14CAPM,,HMWB,0,0.75,0.55,0.4,,Romanian method ,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,589
ES,EEA_11-04-1,LW,603,,HMWB,0,,,,,,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,1854
SE,EEA_11-03-0,LW,"North of Limes norrlandicus, colour>30 mg Pt/l",,Natural,0,0.89,0.67,0.44,,SS-EN 15204:2006,,"NOTE! Only 4 classes: Approx neutral, Moderately acid, Acid, and Very acid",http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2460
SE,EEA_11-03-0,LW,"South of L. norrlandicus, Water colour<30 mg Pt/l",,Natural,0,0.9,0.7,0.4,,SS-EN 15204:2006,,"NOTE! Only 4 classes: Approx neutral, Moderately acid, Acid, and Very acid",http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2461
SE,EEA_11-03-0,LW,"South of L. norrlandicus, Water colour>30 mg Pt/l",,Natural,0,0.88,0.67,0.33,,SS-EN 15204:2006,,"NOTE! Only 4 classes: Approx neutral, Moderately acid, Acid, and Very acid",http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2462
SE,EEA_11-03-0,LW,"South of Limes norrlandicus, colour<30 mg Pt/l",,Natural,0,0.9,0.7,0.4,,SS-EN 15204:2006,,"NOTE! Only 4 classes: Approx neutral, Moderately acid, Acid, and Very acid",http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2463
SE,EEA_11-03-0,LW,"South of Limes norrlandicus, colour>30 mg Pt/l",,Natural,0,0.88,0.67,0.33,,SS-EN 15204:2006,,"NOTE! Only 4 classes: Approx neutral, Moderately acid, Acid, and Very acid",http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2464
SK,EEA_13-01-4,RW,M1(P1V),RW-R-E3,Natural,1,0.8,0.6,0.4,0.2,"STN 757715 (combination of AQEM method, EN 27828 1998, EN ISO 9391,  EN 28265)",A,,http://cdr.eionet.europa.eu/sk/eea/wise_soe/wise4/envw5d3ia/FINAL_SK_WISE-SoE_WQ_Rivers_2016_2017_bez_BiologyEQRClassificationProcedu.xml,2018-12-17 10:06:53.000,stable,A,,4709
SK,EEA_13-02-5,RW,M1(P1V),RW-R-E3,Natural,1,0.8,0.6,0.4,0.2,"STN 757715 (combination of AQEM method, EN 27828 1998, EN ISO 9391,  EN 28265)",A,,http://cdr.eionet.europa.eu/sk/eea/wise_soe/wise4/envw5d3ia/FINAL_SK_WISE-SoE_WQ_Rivers_2016_2017_bez_BiologyEQRClassificationProcedu.xml,2018-12-17 10:06:53.000,stable,A,,4710
SK,EEA_13-04-7,RW,M1(P1V),RW-R-E3,Natural,1,0.8,0.6,0.4,0.2,"STN 757715 (combination of AQEM method, EN 27828 1998, EN ISO 9391,  EN 28265)",A,,http://cdr.eionet.europa.eu/sk/eea/wise_soe/wise4/envw5d3ia/FINAL_SK_WISE-SoE_WQ_Rivers_2016_2017_bez_BiologyEQRClassificationProcedu.xml,2018-12-17 10:06:53.000,stable,A,,4711
SE,EEA_11-04-1,LW,"North of Limes norrlandicus, colour<30 mg Pt/l",,Natural,0,0.5,0.33,0.2,,SS-EN 15204:2006,,"NOTE! Only 4 classes: No of species incl in index must be at least 4. Original scale is an index, hence values might be negative",http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2468
SE,EEA_11-04-1,LW,"North of Limes norrlandicus, colour>30 mg Pt/l",,Natural,0,0.5,0.33,0.2,,SS-EN 15204:2006,,"NOTE! Only 4 classes: No of species incl in index must be at least 4. Original scale is an index, hence values might be negative",http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2469
SI,EEA_124-04-9,RW,R_SI_5_VR3_DN-Sa,,Natural,0,0.8,0.6,0.4,0.2,http://www.mko.gov.si/fileadmin/mko.gov.si/pageuploads/podrocja/voda/ekolosko_stanje/metod_vredn_ekoloskega_st_rek_fitobentosom_makrofiti.pdf,,,http://discomap.eea.europa.eu/data/wisesoe/deriveddata/T_WISE4_BiologyEQRClassificationProcedure/0.html,2015-11-30 00:00:00.000,experimental,A,,2494
NL,EEA_14-05-1,RW,R5|NL05_Oudebornschebeek,RW-R-C1,HMWB,0,0.8,0.45,0.3,0.15,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4585
NL,EEA_14-05-1,RW,R5|NL05_Gammelkerbeek,RW-R-C1,HMWB,0,0.8,0.55,0.37,0.18,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4586
NL,EEA_14-05-1,RW,R5|NL05_Poelsbeek,RW-R-C1,HMWB,0,0.8,0.3,0.2,0.1,http://handboekhydrobiologie.stowa.nl/Het_Handboek/index.aspx,A,,http://cdr.eionet.europa.eu/nl/eea/wise_soe/wise4/envwavuvq/WISE-SoE_WaterQuality_44_20171114._BiologyEQRClassificationProcedu.xml,2017-12-19 13:23:01.000,stable,A,,4587
